"PaperID","CnfJ","Project","Topic","Description","Title","Year","SoftCopy","HardCopy","Link","Accepted","CondAccepted","Submitted","UndSubmission","InPress","FullPaper","Abstract"
"456","Invited Talks","HORIZON","Accessibility","Ημερίδα με θέμα ""Τεχνολογίες Πληροφορικής στην Επαγγελματική Αποκατάσταση Ατόμων με Ειδικές Ανάγκες"", στα πλαίσια της ολοκλήρωσης του `Εργου ΕΣΤΙΑ, της Πρωτοβουλίας ""ΑΠΑΣΧΟΛΗΣΗ' του `Αξονα HORIZON, Πανεπιστήμιο Αθηνών, Αθήνα, 30 Ιουνίου 1998.","Εφαρμογές Πρόσβασης Ατόμων με Ειδικές Ανάγκες σε Υπολογιστικά Περιβάλλοντα","1998","FALSE","FALSE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"457","Project  Deliverables","ATTRACT","","Interim deliverable for the ATTRACT (Appilications in Telemedicine Taking Rapid Advantage of Cable Television Network Evolution), June 1998, 19 pages.","Forms for the Collection of User Requirements","1998","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"458","Editorials in Books - Proceedings","","User Interfaces","Prague, Czech Republic, 7-8 November 1996, 1 page. Available at http://ui4all.ics.forth.gr/UI4ALL-96/proceedings.html","2nd ERCIM Workshop on ""Towards User Interfaces for All""","1996","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"459","Editorials in Books - Proceedings","","Digital Libraries","Heraklion, Crete, Greece,  21-23 September 1998, 1 page.","2nd European Conference on Research and Advanced Technology for Digital Libraries (ECDL '98)","1998","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"461","Position papers in ERCIM workshops","","Accessibility","In C. Stephanidis & a. Waern (Eds), 4th ERCIM Workshop on ""User Interfaces for All"", Stockholm, Sweden, 19-21 October 1998,6 pages. Available at http://www.ics.forth.gr/proj/at-hci/UI4ALL/UI4ALL-98/Emiliani_ps.zip","Focusing on an international R&D agenda for Universal Accessibility: Reflections from the 2nd ISF workshop","1998","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@7a356a0d","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"463","Proceedings of ERCIM Workshops","","Accessibility","In C. Stephanidis & A. Waern (Eds.), Proceedings of the 4th ERCIM Workshop on ""User Interfaces for All"", Stockholm, Sweden, 19-21 October 1998, 17 pages.","Self-Adapting Web-based Systems: Towards Universal Accessibility","1998","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@c827db","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"464","","","Accessibility","4th ERCIM Workshop on ""User Interfaces for All"", Stockholm, Sweden, 19-21 October 1998, 13 pages.","Universal accessibility in HCI: Press-oriented design guidelines and tool requirements","","FALSE","FALSE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"465","Scientific Newsletters","","Information Society","ACM SIGCAPH Newsletter, no 62, September 1998, pp. 9-15.","A report on the second meeting and workshop of the International Scientific Forum ""Towards an Information Society for all""","1998","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@377c68c6","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"466","Proceedings of ERCIM Workshops","","Accessibility","In C. Stephanidis & A. Waern (Eds.), Proceedings of the 4th ERCIM Workshop on ""User Interfaces for All"", Stockholm, Sweden, 19-21 October 1998, 13 pages.","Universal accessibility in HCI: Process-oriented design guidelines and tool requirements","1998","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@538cd0f2","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"467","Project  Deliverables","ISF","Information Society","ISF Report, European Commission, Brussels, 1998.","Report on the Second Meeting  and Workshop of the International Scientific Forum ""Towards an Information Society for All""","1998","FALSE","FALSE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"468","Demonstration of R&D Project Results at Major international or national exhibitions","ISF","Accessibility","2nd International Scientific Forum ""Towards an Information Society for All""meeting and workshop, Heraklion, Crete, Greece, 15-16 June 1998.","Demonstration of the AVANTI browser, focusing on the employment of adaptability and adaptivity techniques for the provision of universal accessibility","1998","FALSE","FALSE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"469","Demonstration of R&D Project Results at Major international or national exhibitions","","","Demonstration to representatives of IBM Corporation, Microsoft Corporation, and Sun Microsystems Inc., ICS-FORTH, Heraklion, Crete, Greece, 14 June 1998.","Demonstration of the AVANTI browser, the I-GET UIMS Tool, the USE-IT Tool, and the Unified User Interface Development Environment","1998","FALSE","FALSE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"470","Demonstration of R&D Project Results at Major international or national exhibitions","ACTS-AVANTI","","International Exhibition: Infoworld '98, Information Technology, Telecommunications & Office Automation, organised by the Ministry of Transportation , Stadio Irinis & Filias, Athens, 22-26 May 1998.","Demonstration of the AVANTI browser","1998","FALSE","FALSE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"471","Demonstration of R&D Project Results at Major international or national exhibitions","ACTS-AVANTI","","5th International Conference on Intelligence in Services and Networks (IS & N 98), ""Tchnology for Ubiquitous Telecommunications Services"", Antwerp, Belgium, 5 May 1998.","Demonstration of the AVANTI Information System running the AVANTI Browser","1998","FALSE","FALSE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"472","Demonstration of R&D Project Results at Major international or national exhibitions","ACTS-AVANTI","","10th ACTS Concertation Meeting, Applications and Security Cluster, User Interfaces Workshop, Brussels, Belgium, 5 May 1998.","Demonstration of the AVANTI Browser","1998","FALSE","FALSE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"473","Demonstration of R&D Project Results at Major international or national exhibitions","ACTS-AVANTI","","ICS-FORTH, Heraklion, Crete, Greece, visit of Mr Jaques Santer, President of the European Commission, 10 April 1998.","Demonstration of the AVANTI browser","1998","FALSE","FALSE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"474","Demonstration of R&D Project Results at Major international or national exhibitions","ACTS-AVANTI","","European Telematics: Advancing the Information Society Conference, Barcelona, Spain, 4-7 February 1998.","Demonstration of the AVANTI Browser","1998","FALSE","FALSE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"475","Demonstration of R&D Project Results at Major international or national exhibitions","","","HCI International '97, San Francisco, USA, 24-29 August 1997.","Demonstration of the AVANTI Browser, the I-GET UIMS Tool, the USE-IT Tool, and the Unified User Interface Development Environment","1997","FALSE","FALSE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"476","Demonstration of R&D Project Results at Major international or national exhibitions","ACTS-AVANTI","","INFOSYSTEM '97, Thessaloniki, Greece, 1-5 October 1997","Demonstration of the AVANTI Browser","1997","FALSE","FALSE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"477","Demonstration of R&D Project Results at Major international or national exhibitions","","","8th ACTS Concertation Meeting, Domain 5 Meeting, Workshop on Services, Brussels, Belgium, 9 December 1997.","Demonstration of Adaptation of Services for Different users","1997","FALSE","FALSE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"478","Papers in panel sessions in international conferences","","Information Technology","Panel session ""Federated scientific data repositories for the environment towards global scaleable management of environmental information: How useful will they be? What is their potential impact? Shall we save the environment?"", Crete, 21-23 September.","Diversity in Large Information Spaces: User Interface Software in Technology Issues","1998","FALSE","FALSE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"479","Books - Proceedings","","User Interfaces","4th ERCIM Workshop on ""User Interfaces for All"", Stockholm. Sweden, 19-21 October 1998, 183 pages. Available electronically at http://ui4all.ics.forth.gr/UI4ALL-98/proceedings.html","Proceedings of the 4th ERCIM Workshop on ""User Interfaces for All""","1998","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"480","Editorials in Books - Proceedings","","User Interfaces","4th ERCIM Workshop on ""User Interfaces for All"", Stockholm, Sweden, 19-21 October 1998. Available at http://ui4all.ics.forth.gr/UI4ALL-98/proceedings.html.","4th ERCIM Workshop on ""User Interfaces for All""","1998","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"481","Invited Talks","","Digital Libraries","8th ERCIM - DELOS Workshop on User Interfaces for Digital Libraries, Stockholm, Sweden, 21-23 October 1998","Interaction Design in Digital Libraries: Some critical issues","1998","FALSE","FALSE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"483","Invited Talks","HORIZON","Vocational training","Ημερίδα με θέμα:¨ΑΠΑΣΧΟΛΗΣΗ ΚΑΙ ΝΕΕΣ ΤΕΧΝΟΛΟΓΙΕΣ ΤΩΝ ΠΛΗΡΟΦΟΡΙΩΝ ΚΑΙ ΤΗΣ ΕΠΙΚΟΙΝΩΝΙΑΣ"", Εθνικό Ινστιτούτο Εργασίας, Αθήνα, 16 Νοεμβρίου 1998.","Πρόγραμμα HORIZON - Έργο ΕΣΤΙΑ: Καινοτομίες Τεχνολογιών Πληροφορικής στην Επαγγελματική Εκπαίδευση και Απασχόληση ΑΜΕΑ","1998","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@238ad8c","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"484","White Papers","","Information Society","International Journal of Human Computer Interaction, vol. 11(1), pp.1-28. Available at: http://www.ics.forth.gr/proj/at-hci/files/white_paper_1999.pdf.","Toward an Information Society for All: HCI challenges and R&D recommendations","1999","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@430fa4ef","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"485","Invited chapters in encyclopaedias, established series, or books (peer reviewed)","","Human-Computer Interaction","W. Karwowski (Ed) ""International Encyclopaedia of Ergonomics and Human Factors"", Taylor and Francis, Inc., 11 pages.","Computational Environments for Human Factors Knowledge Management in HCI Design","2001","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@1761de10","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE"
"486","Invited chapters in encyclopaedias, established series, or books (peer reviewed)","","User Interface Design","In C. Nicolle and J. Abascal (Eds) ""Guidelines for the Design of Usable Systems for People with Disabilities"", 15 pages, New York: Taylor & Francis.","Managing Accessibility Guidelines during User Interface Design","2001","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@22df874e","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"487","International Journals","","Information Society","Tecnhnology and Disability Journal, vol. 10(1), 1999, pp. 21-44. Available at: http://www.ics.forth.gr/proj/at-hci/files/TDJ_paper.PDF.","Connecting to the Information Society: A European Perspective","1999","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@654c1a54","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"489","Seminars","","","Workshop in the Framework of IFIGENIA Project; venue: ICS-FORTH, 30 Nοεμβρίου 1998.","Distance Learning","1998","FALSE","FALSE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"490","Position papers in ERCIM workshops","","User Interface Design","8th ERCIM - DELOS Workshop on ""User Interfaces for Digital Libraries"", Stockholm, Sweden, 21-23 October 1998, 5 pages.","Multiple Metaphor Environments: issues for effective interaction design","1998","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@5bdaf2ce","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"491","Invited Talks","","Accessibility","Workshop on Software Accessibility, 3rd TIDE Congress, Helsinki, Finland, 23-25 June 1998","Direct Accessibility for People with Disabilities","1998","FALSE","FALSE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"493","Invited Talks","","Information Society","Workshop on ""Towards an Information Society in Europe: Challenges for Greece"", organised by the Ministry of Transport and Telecommunications, Ηράκλειο, Κρήτη, 15 Μαρτίου 1999","Information Society and the Citizen","1999","FALSE","FALSE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"494","Seminars","HORIZON","","Workshop in the framework of the Programme ""Equal Opportunities for All"" of the Secondary Education Authority of Rethymnon Prefecture, ICS-FORTH, 14 Νοεμβρίου 1998.","Vocational Training of Disabled People in Computer-based Working Environments","1998","FALSE","FALSE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"495","Articles in ERCIM News","","User Interfaces","ERCIM News no 36, January 1999, pp. 5.","4th ERCIM Workshop on User Interfaces for All","1999","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"496","Articles in ERCIM News","","User Interfaces","ERCIM News no 36, January 1999, pp. 5-6.","ERCIM DELOS - User Interfaces for All Joint Workshop","1999","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"497","Invited papers in international conferences","","Digital Libraries","Panel session :Interaction Design in Digital Libraries, 2nd European Conference on research and Advanced Technology for Digital Libraries (ECDL '98), Heraklion, Crete, Greece, 21-23 September 1998, pp. 717-735. Berlin: Lecture Notes on Computer Science Series of Springer (LNCS 1513, ISBN 3-540-65101-2).","User Interaction in Digital Libraries: Copying with Diversity through Adaptation","1998","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@42d236fb","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"498","Proceedings of major international conferences","","Information Society","In H.-J. Bullinger 7 J. Ziegler (Eds), Human-Computer Interaction: Communication, Cooperation, and Application Design [Proceedings of the 8th International Conference on Human-Computer Interaction (HCI International '99)], Munich, Germany, 22-26 August 1999 (vol. 2, pp. 913-917). London: Lawrence Erlbaum Associates.","Universal Access in the Information Society","1999","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@1ce93c18","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"500","Proceedings of major international conferences","","User Interface Design","In H.-J. Bullinger & J. Ziegler (Eds), Human-Computer Interaction: Communication, Cooperation, and Application Design [Proceedings of the 8th International Conference on Human-Computer Interaction (HCI International '99)], Munich, Germany, 22-26 August 1999 (vol. 2, pp. 782-786). London: Lawrence Erlbaum Associates.","Unified User Interfaces: From design to implementation","1999","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@19f21b6b","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"501","Proceedings of major international conferences","","Accessibility/Web","In H.-J. Bullinger & J. Ziegler (Eds), Human-Computer Interaction: Communication, Cooperation, and Application Design [Proceedings of the 8th International Conference on Human-Computer Interaction (HCI International '99), Munich, Germany, 22-26 August 1999 (vol. 2, pp. 807-811). London: Lawrence Erlbaum Associates.","Universal accessibility on the Web: Process-oriented design guidelines","1999","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@1532c619","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"502","Proceedings of major international conferences","ACTS-AVANTI","Accessibility/Web","HCI International '99, Munich, Germany, 22-27 August 1999.","Non-Visual Web browsing: Lessons learned from the AVANTI case study","1999","FALSE","FALSE","null","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"503","Proceedings of major international conferences","","Accessibility/Web","In H.-J. Bullinger & J. Ziegler (Eds), Human-Computer Interaction: Communication, Cooperation and Application Design [Proceedings of the 8th International Conference on Human-Computer Interaction (HCI International '99)], Munich, Germany, 22-26 August 1999 (vol 2, pp.812-817). London: Lawrence Erlbaum Associates.","Non-visual Web browsing: Lessons learned from the ANANTI case study","1999","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@46044faa","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"504","Proceedings of major international conferences","","Accessibility","In H.-J. Bullinger & J. Ziegler (Eds) Human-Computer Interaction: Communication, Co-operation, and Application Design [Proceedings of the 8th International Conference on Human-Computer Interaction (HCI International '99)], Munich Germany, 22-26 August 1999 (vol. 2, pp. 843-847). London: Lawrence Erlbaum Associates.","A grammar-based approach for populating HCI design spacesl","1999","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@1358b28e","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"505","","","User Interfaces","HCI International '99, Munich, Germany, 22-27 August 1999.","Embedding HCI guideline input to iterative user interface development","1999","FALSE","FALSE","null","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE"
"506","Distinguished Lectures","","Information Society","Michael J. Ellis, Distinguished Annual lecture on Disability Science and Practice, University of Illinois at Urbana - Champaign, 23 April 1999. On-line abstract http://www.rehab.uiuc.edu/lecture/abstract_1999.html","Universal Design in the Information Society: A utopia or a challenge?","1999","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"507","Tutorials","","Human-Computer Interaction","Tutorial no 11 in the 8th International Conference on Human-Computer interaction (HCI International '99), Munich, Germany, 22-26 August 1999. Available electronically at: http://www.ics.forth.gr/proj/at-hci/html/tutorials.html","Coping With Diversity In HCI: Techniques For Adaptable and Adaptive Interaction","1999","FALSE","TRUE","null","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"508","White Papers","","Health Care","Telematics Applications Programme, Sector Health Care, October 1997. Electronically available at http://www.ehto.org/.","Report of the Strategic Requirements Board","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@1a78dacd","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"509","Invited chapters in encyclopaedias, established series, or books (peer reviewed)","","Human-Computer Interaction","I. Iakovidis, S. Maglavera, A. Trakatellis (Eds), ""User Acceptance of Health Telematics Applications-Looking for Convincing Cases"",Amsterdam: IOS Press, 12 pages. (ISBN 90-5199-415-X)","Designing for Interaction Quality in Health Telematics","1998","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@19f9d595","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"511","Invited chapters in encyclopaedias, established series, or books (peer reviewed)","","Human-Computer Interaction","W. Karlowski (Ed), ""International Encyclopaedia of Ergonomics and Human Factors"" Taylor & Francis, Inc., 13 pages.","Universal Design in HCI","2001","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@7de4a01f","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"513","Proceedings of major international conferences","","Human-Computer Interaction","In H.-J. Bullinger & J. Ziegler (Eds), Human-Computer InteractionP: Communication, Cooperation, and Application Design [Proceedings of the 8th International Conference on Human-Computer Interaction (HCI International '99)], Munich, Germany, 22-26 August 1999 (vol. 2, pp. 868-872). London: Lawrence Erbaum Associates.","Policy perspectives on Design for All","1999","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@2bfeb1ef","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"514","Proceedings of major international conferences","","User Interfaces","In H.-J. Bullinger & J. Ziegler (Eds), Human-Computer Interaction: Ergonomics and User Interfaces [Proceedings of the 8th International Conference on Human-Computer Interaction (HCI International '99)], Munich, Germany, 22-27 August 1999 (vol. 1, pp. 978-982). London: Lawrence Erlbaum Associates.","Embedding HCI guideline input to iterative user interface development","1999","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@778ca8ef","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"515","Presentations in panel sessions of international conferences","","","In panel session ""Federated scientific data repositories for the environment towards global scaleable management of environmental information: How useful will they be? What is their potential impact? Shall we save the environment?, 2nd European Conference on Research and Advanced Technology for Digital Libraries (ECDL '98), 21-23/9/98, Heraklion, Crete..","Diversity in Large Information Spaces:User Interface Software and Technology Issues","1998","FALSE","FALSE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"516","International Journals","","Digital Libraries","International Journal on Digital Libraries, special issue ""In the Tradition of Alexandrian Scholars"", 40 pages.","User Interactionin in Digital  Libraries: Coping with Diversity through Adaptation","2000","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@208e9ef6","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE"
"517","Project  Deliverables","TIDE-WAI","Standards/Guidelines","TAP DE 4105 Project, Deliverable 4.3, July 1999, 30 pages.","Standardisation guidelines for the accessibility of Web-based applications and services by people with disabilities","1999","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"518","Project  Deliverables","TIDE-WAI","Standards/Guidelines","TAP DE 4105 Project, Deliverable 4.2, July 1999, 21 pages.","Draft report on standardisation guidelines for the accessibility of Web-based applications and services by people with disabilities","1999","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"519","Project  Deliverables","TIDE-WAI","Accessibility/Web","TAP DE 4105 Project, Deliverable 4.1, December 1998, 21 pages.","Report on data collection methods and data analysis","1998","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"520","Proceedings of other established international conferences","","Information Society","5th European Conference for Advancement of Assistive Technology (AAATE '99), Dusseldorf, Germany, 1-4 November 1999, pp. 28-33. The Netherlands: IOS Press.","Accessing the Information Society","1999","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@78b236a0","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"521","Proceedings of other established international conferences","","Human-Computer Interaction","Symposium on Strengths & Weaknesses, Threats & Opportunities of Ergonomics in front of 2000, Santorini, Greece, 31 August - 1 September 1999. Pp. 111-117. Athens: The Hellenic Ergonomics Society.","Persistent Ergonomic Knowledge Management in HCI Design","1999","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@261d8190","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"523","Proceedings of ERCIM Workshops","","Accessibility","In A. Kobsa & C. Stephanidis (Eds) Proceedings of the 5th ERCIM Workshop on ""User Interfaces for All"" Dagstuhl, Germany, 28 November - 2 December 1999, pp. 119-130. Sankt Augustin: GMD (ISSN 1435-2702).","Accessibility guidelines and scope of formative HCI design input: Contrasting two perspectives","1999","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@34448e6c","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"524","Proceedings of ERCIM Workshops","ACTS-AVANTI","User Interfaces","In A. Kobsa & C. Stephanidis (Eds), Proceedings of the 5th ERCIM Workshop on ""User Interfaces for All"", Dagstuhl, Germany, UI4ALL Workshop, Dagstull, Germany, 28 November - 2 December 1999, 193-199. Sankt Augustin: GMD (ISSN 1435-2702)","Evaluating adaptable and adaptive user interfaces: lessons learned from the development of the AVANTI Web browser","1999","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@60e9df3c","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"525","Invited Talks","","Distance Learning","Advisory Board meeting, Centre on Disabilities, California State University, Northridge, USA, 15 October 1999.","Universal Access & Distance Learning in the Information Age","1999","FALSE","FALSE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"526","White Papers","","User Interface Design","ERCIM ICST Research Report, November 1999, 38 pages. Available at: http://www.ics.forth.gr/proj/at-hci/files/ICST_Report.pdf.","Designing for all in the Information Society: Challenges towards universal access in the information age","1999","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@907f2b7","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"527","Books - Proceedings","","User Interfaces","Proceedings of the 5th ERCIM Workshop on User Interfaces for All, Dagstuhl, Germany, 28 November - 1 December 1999. Special Theme: User-Tailored Information Environments, 251 pages. Available at http://ui4all.ics.forth.gr/UI4ALL-99/proceedings.html","Proceedings of the 5th ERCIM Workshop on User Interfaces for All","1999","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"528","Editorials in Books - Proceedings","","User Interfaces","Proceedings of the 5th ERCIM Workshop on User Interfaces for All. Special Theme: User-Tailored Information Environments, 1 page. Dagstuhl, Germany, 28 November - 1 December 1999. Http://ui4all.ics.forth.gr/UI4ALL-99/proceedings.html","5th ERCIM Workshop on User Interfaces for All","1999","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"529","Books - Proceedings","","User Interfaces","One day joint workshop with i3 Spring Days 2000, Athens, Greece, 3 March 2000, 141 pages. Available at http://ui4all.ics.forth.gr/I3sd2000/proceedings.html","Proceedings of the ERCIM WG UI4ALL  on ""Interactive Learning Environments for Children""","2000","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"530","Editorials in Books - Proceedings","","User Interfaces","Athens, Greece, 3 March 2000, 1 page. Available at http://www.ics.forth.gr/proj/at-hci/UI4ALL/I3sd2000/proceedings.html","ERCIM WG UI4ALL one-day joint workshop with i3 Spring Days 2000 on ""Interactive Learning Environments for Children""","2000","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"531","Invited chapters in encyclopaedias, established series, or books (peer reviewed)","","Human-Computer Interaction","In a. Kent (Ed), The Encyclopaedia of Library and Information Science, 66 (29), 186-217. New York: Marcel Dekker, Inc. (ISBN: 0-8247-2066-0)","Knowledge-based Interaction Design","2000","FALSE","TRUE","null","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"532","International Journals","","Communication Aids","Journal of Medical Engineering and Technology, 13, 13-18.","A model-based approach to the specification of computer-based communication aids","1989","FALSE","TRUE","null","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"533","International Journals","","Accessibility","User Modelling and User Adapted Interaction International Journal, 10th Anniversary Issue, 11: 159-179.","Adaptive techniques for Universal Access","2001","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@435ce306","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE"
"534","Proceedings of other established international conferences","","User Interfaces","Proceedings of the Annual Conference"" Technology and Persons with Disabilities (CSUN 2000), Los Angeles, USA, 20-25 March. Available at http://www.csun.edu/cod/conf2000/proceedings/0243Stephanidis.html","Universal Access through Unified User Interfaces","2000","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@537b32ef","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"535","Proceedings of other established international conferences","ACTS-AVANTI","Web Browsers","Proceedings of the Annual Conference ""Technology and Persons with Disabilities"" (CSUN 2000), Los Angeles, Usa, 20-25 March. Available at http://www.csun.edu/cod/conf/proceedings/0242Emiliani.html","Web-Based Information Systems for People with Disabilities: THE EC AVANTI PROJECT","2000","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@7dc51783","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"536","Position papers in international conferences and workshops","","Human-Computer Interaction","In ""Continuity in Human Computer Interaction"", Workshop in the context of the Conference on Human Factors in Computing Systems (CHI 2000 - The Future is Here"", The Hague, The Netherlands, 1-6 April (6 pages).","Multiple Metaphor Environments: Architectural premises for continuous interactions","2000","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@4b61d0c6","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
